AIPGENE17276	Posttranslational modification, protein turnover, chaperones
AIPGENE20168	Translation, ribosomal structure and biogenesis
AIPGENE17731	Signal transduction mechanisms
AIPGENE15317	Amino acid transport and metabolism
AIPGENE426	
AIPGENE23421	Cell cycle control, cell division, chromosome partitioning
AIPGENE7662	
AIPGENE1435	RNA processing and modification
AIPGENE9519	Inorganic ion transport and metabolism
AIPGENE483	Replication, recombination and repair
AIPGENE4145	Posttranslational modification, protein turnover, chaperones
AIPGENE4145	Signal transduction mechanisms
AIPGENE28059	Lipid transport and metabolism
AIPGENE1540	Amino acid transport and metabolism
AIPGENE3075	Signal transduction mechanisms
AIPGENE14495	Replication, recombination and repair
AIPGENE21855	Signal transduction mechanisms
AIPGENE26892	Posttranslational modification, protein turnover, chaperones
AIPGENE26892	Signal transduction mechanisms
AIPGENE11687	Carbohydrate transport and metabolism
AIPGENE7758	Cell cycle control, cell division, chromosome partitioning
AIPGENE7758	Posttranslational modification, protein turnover, chaperones
AIPGENE22065	Coenzyme transport and metabolism
AIPGENE17155	RNA processing and modification
AIPGENE23525	Transcription
AIPGENE24156	Carbohydrate transport and metabolism
AIPGENE2416	Energy production and conversion
AIPGENE6045	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE21753	Signal transduction mechanisms
AIPGENE17627	Posttranslational modification, protein turnover, chaperones
AIPGENE17627	Intracellular trafficking, secretion, and vesicular transport
AIPGENE27983	Signal transduction mechanisms
AIPGENE26951	Signal transduction mechanisms
AIPGENE16781	Posttranslational modification, protein turnover, chaperones
AIPGENE7550	Amino acid transport and metabolism
AIPGENE12911	Signal transduction mechanisms
AIPGENE7628	
AIPGENE27553	Cell cycle control, cell division, chromosome partitioning
AIPGENE27553	Intracellular trafficking, secretion, and vesicular transport
AIPGENE27553	Cytoskeleton
AIPGENE3361	Posttranslational modification, protein turnover, chaperones
AIPGENE23437	
AIPGENE22640	
AIPGENE3593	Intracellular trafficking, secretion, and vesicular transport
AIPGENE22704	Signal transduction mechanisms
AIPGENE4979	Cytoskeleton
AIPGENE10863	Posttranslational modification, protein turnover, chaperones
AIPGENE19953	
AIPGENE22641	RNA processing and modification
AIPGENE22641	Cell cycle control, cell division, chromosome partitioning
AIPGENE20924	Transcription
AIPGENE1409	RNA processing and modification
AIPGENE5895	Posttranslational modification, protein turnover, chaperones
AIPGENE24887	
AIPGENE29234	RNA processing and modification
AIPGENE22047	Chromatin structure and dynamics
AIPGENE27333	
AIPGENE10604	Posttranslational modification, protein turnover, chaperones
AIPGENE9175	Inorganic ion transport and metabolism
AIPGENE9739	Signal transduction mechanisms
AIPGENE13105	Carbohydrate transport and metabolism
AIPGENE25841	Carbohydrate transport and metabolism
AIPGENE1088	Posttranslational modification, protein turnover, chaperones
AIPGENE1088	Signal transduction mechanisms
AIPGENE5373	Signal transduction mechanisms
AIPGENE23850	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE24272	Lipid transport and metabolism
AIPGENE24272	Intracellular trafficking, secretion, and vesicular transport
AIPGENE3603	Chromatin structure and dynamics
AIPGENE26463	
AIPGENE29007	Amino acid transport and metabolism
AIPGENE29007	Inorganic ion transport and metabolism
AIPGENE29007	Signal transduction mechanisms
AIPGENE26039	Posttranslational modification, protein turnover, chaperones
AIPGENE10381	
AIPGENE24571	Posttranslational modification, protein turnover, chaperones
AIPGENE17384	Cell cycle control, cell division, chromosome partitioning
AIPGENE1707	Signal transduction mechanisms
AIPGENE17611	Signal transduction mechanisms
AIPGENE23398	Energy production and conversion
AIPGENE12441	Posttranslational modification, protein turnover, chaperones
AIPGENE17110	Posttranslational modification, protein turnover, chaperones
AIPGENE10457	Signal transduction mechanisms
AIPGENE6189	RNA processing and modification
AIPGENE28955	Inorganic ion transport and metabolism
AIPGENE2517	Amino acid transport and metabolism
AIPGENE28533	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE24684	Intracellular trafficking, secretion, and vesicular transport
AIPGENE23056	
AIPGENE19591	Intracellular trafficking, secretion, and vesicular transport
AIPGENE24668	Lipid transport and metabolism
AIPGENE24668	Transcription
AIPGENE24668	Signal transduction mechanisms
AIPGENE21151	Posttranslational modification, protein turnover, chaperones
AIPGENE16934	Signal transduction mechanisms
AIPGENE9882	Signal transduction mechanisms
AIPGENE603	Cytoskeleton
AIPGENE22082	Amino acid transport and metabolism
AIPGENE8009	Chromatin structure and dynamics
AIPGENE8009	Transcription
AIPGENE5666	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE16141	Translation, ribosomal structure and biogenesis
AIPGENE28043	Transcription
AIPGENE28043	Replication, recombination and repair
AIPGENE28043	Signal transduction mechanisms
AIPGENE23088	Cytoskeleton
AIPGENE23088	Cell cycle control, cell division, chromosome partitioning
AIPGENE23088	Signal transduction mechanisms
AIPGENE23088	Intracellular trafficking, secretion, and vesicular transport
AIPGENE27042	Amino acid transport and metabolism
AIPGENE8554	Intracellular trafficking, secretion, and vesicular transport
AIPGENE16338	RNA processing and modification
AIPGENE13027	Carbohydrate transport and metabolism
AIPGENE25797	Transcription
AIPGENE16747	Intracellular trafficking, secretion, and vesicular transport
AIPGENE29227	Nucleotide transport and metabolism
AIPGENE28221	
AIPGENE21993	Posttranslational modification, protein turnover, chaperones
AIPGENE4117	Posttranslational modification, protein turnover, chaperones
AIPGENE11218	Transcription
AIPGENE7145	Energy production and conversion
AIPGENE26592	Amino acid transport and metabolism
AIPGENE15366	Posttranslational modification, protein turnover, chaperones
AIPGENE24888	
AIPGENE20630	Coenzyme transport and metabolism
AIPGENE14176	
AIPGENE7764	Posttranslational modification, protein turnover, chaperones
AIPGENE9779	Lipid transport and metabolism
AIPGENE16657	Replication, recombination and repair
AIPGENE11178	Intracellular trafficking, secretion, and vesicular transport
AIPGENE20675	Carbohydrate transport and metabolism
AIPGENE20675	Cell wall/membrane/envelope biogenesis
AIPGENE9335	Amino acid transport and metabolism
AIPGENE13618	Posttranslational modification, protein turnover, chaperones
AIPGENE13618	Intracellular trafficking, secretion, and vesicular transport
AIPGENE19190	Posttranslational modification, protein turnover, chaperones
AIPGENE9481	
AIPGENE19440	
AIPGENE20939	Posttranslational modification, protein turnover, chaperones
AIPGENE5581	RNA processing and modification
AIPGENE2280	
AIPGENE21840	
AIPGENE25096	Intracellular trafficking, secretion, and vesicular transport
AIPGENE273	Lipid transport and metabolism
AIPGENE6914	Posttranslational modification, protein turnover, chaperones
AIPGENE27910	Transcription
AIPGENE11356	Signal transduction mechanisms
AIPGENE4991	
AIPGENE2262	Posttranslational modification, protein turnover, chaperones
AIPGENE2912	
AIPGENE20326	Signal transduction mechanisms
AIPGENE25571	
AIPGENE7686	
AIPGENE7119	
AIPGENE13417	Posttranslational modification, protein turnover, chaperones
AIPGENE26355	Amino acid transport and metabolism
AIPGENE10425	Signal transduction mechanisms
AIPGENE27125	Signal transduction mechanisms
AIPGENE18882	Signal transduction mechanisms
AIPGENE16603	Replication, recombination and repair
AIPGENE24582	Replication, recombination and repair
AIPGENE19677	Signal transduction mechanisms
AIPGENE20131	Intracellular trafficking, secretion, and vesicular transport
AIPGENE23096	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE16673	Transcription
AIPGENE3659	Amino acid transport and metabolism
AIPGENE27453	Translation, ribosomal structure and biogenesis
AIPGENE11772	Transcription
AIPGENE1788	Replication, recombination and repair
AIPGENE21472	Cytoskeleton
AIPGENE2186	Carbohydrate transport and metabolism
AIPGENE680	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE12089	Transcription
AIPGENE23578	
AIPGENE15677	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE18233	Amino acid transport and metabolism
AIPGENE14021	Transcription
AIPGENE21161	Transcription
AIPGENE26498	Signal transduction mechanisms
AIPGENE6650	Posttranslational modification, protein turnover, chaperones
AIPGENE12509	Translation, ribosomal structure and biogenesis
AIPGENE8400	Signal transduction mechanisms
AIPGENE8400	Cytoskeleton
AIPGENE12436	Posttranslational modification, protein turnover, chaperones
AIPGENE12436	Intracellular trafficking, secretion, and vesicular transport
AIPGENE24233	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE4043	Inorganic ion transport and metabolism
AIPGENE28557	Intracellular trafficking, secretion, and vesicular transport
AIPGENE25149	Posttranslational modification, protein turnover, chaperones
AIPGENE2077	
AIPGENE10266	Amino acid transport and metabolism
AIPGENE24676	Signal transduction mechanisms
AIPGENE24429	
AIPGENE28228	Signal transduction mechanisms
AIPGENE25790	Signal transduction mechanisms
AIPGENE3084	Chromatin structure and dynamics
AIPGENE2887	Translation, ribosomal structure and biogenesis
AIPGENE27487	Replication, recombination and repair
AIPGENE9612	Nucleotide transport and metabolism
AIPGENE14028	Signal transduction mechanisms
AIPGENE19034	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE27631	Signal transduction mechanisms
AIPGENE19449	Cell wall/membrane/envelope biogenesis
AIPGENE3530	Cytoskeleton
AIPGENE20230	Signal transduction mechanisms
AIPGENE13351	Cell cycle control, cell division, chromosome partitioning
AIPGENE6470	
AIPGENE19127	Inorganic ion transport and metabolism
AIPGENE21021	Posttranslational modification, protein turnover, chaperones
AIPGENE5045	Amino acid transport and metabolism
AIPGENE5045	Inorganic ion transport and metabolism
AIPGENE5045	Signal transduction mechanisms
AIPGENE27886	Posttranslational modification, protein turnover, chaperones
AIPGENE10405	Carbohydrate transport and metabolism
AIPGENE17505	Amino acid transport and metabolism
AIPGENE20397	
AIPGENE3941	Posttranslational modification, protein turnover, chaperones
AIPGENE9526	
AIPGENE2269	RNA processing and modification
AIPGENE25848	Carbohydrate transport and metabolism
AIPGENE6481	Replication, recombination and repair
AIPGENE1478	Defense mechanisms
AIPGENE439	Signal transduction mechanisms
AIPGENE19078	Transcription
AIPGENE15564	
AIPGENE19008	Signal transduction mechanisms
AIPGENE19794	Lipid transport and metabolism
AIPGENE12299	Carbohydrate transport and metabolism
AIPGENE21028	Energy production and conversion
AIPGENE18	Inorganic ion transport and metabolism
AIPGENE24456	Transcription
AIPGENE15050	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE6598	Posttranslational modification, protein turnover, chaperones
AIPGENE5826	Posttranslational modification, protein turnover, chaperones
AIPGENE19626	Inorganic ion transport and metabolism
AIPGENE4790	Replication, recombination and repair
AIPGENE9278	Posttranslational modification, protein turnover, chaperones
AIPGENE25254	
AIPGENE22618	Signal transduction mechanisms
AIPGENE148	Intracellular trafficking, secretion, and vesicular transport
AIPGENE7709	Posttranslational modification, protein turnover, chaperones
AIPGENE8383	Transcription
AIPGENE2703	Transcription
AIPGENE17795	Signal transduction mechanisms
AIPGENE157	Transcription
AIPGENE1909	Transcription
AIPGENE7179	Transcription
AIPGENE22905	Cell cycle control, cell division, chromosome partitioning
AIPGENE28695	
AIPGENE2627	Transcription
AIPGENE22243	Transcription
AIPGENE22243	Replication, recombination and repair
AIPGENE22243	Signal transduction mechanisms
AIPGENE1213	Replication, recombination and repair
AIPGENE17752	Inorganic ion transport and metabolism
AIPGENE6323	Transcription
AIPGENE6209	Transcription
AIPGENE6967	Signal transduction mechanisms
AIPGENE21106	Intracellular trafficking, secretion, and vesicular transport
AIPGENE19059	Intracellular trafficking, secretion, and vesicular transport
AIPGENE8421	Chromatin structure and dynamics
AIPGENE1990	Replication, recombination and repair
AIPGENE10319	Intracellular trafficking, secretion, and vesicular transport
AIPGENE12032	Posttranslational modification, protein turnover, chaperones
AIPGENE13000	Carbohydrate transport and metabolism
AIPGENE20421	Replication, recombination and repair
AIPGENE9022	Signal transduction mechanisms
AIPGENE9022	Cytoskeleton
AIPGENE24045	Posttranslational modification, protein turnover, chaperones
AIPGENE27607	Inorganic ion transport and metabolism
AIPGENE12078	Replication, recombination and repair
AIPGENE19802	Nucleotide transport and metabolism
AIPGENE18926	Cell cycle control, cell division, chromosome partitioning
AIPGENE18926	Intracellular trafficking, secretion, and vesicular transport
AIPGENE18926	Cytoskeleton
AIPGENE3323	Translation, ribosomal structure and biogenesis
AIPGENE25555	Signal transduction mechanisms
AIPGENE21366	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE25469	Replication, recombination and repair
AIPGENE19827	Defense mechanisms
AIPGENE15004	Posttranslational modification, protein turnover, chaperones
AIPGENE952	
AIPGENE6758	
AIPGENE4804	Posttranslational modification, protein turnover, chaperones
AIPGENE4498	Translation, ribosomal structure and biogenesis
AIPGENE21374	Transcription
AIPGENE25264	Translation, ribosomal structure and biogenesis
AIPGENE16236	
AIPGENE29043	Inorganic ion transport and metabolism
AIPGENE24935	Signal transduction mechanisms
AIPGENE16733	Cytoskeleton
AIPGENE20224	Posttranslational modification, protein turnover, chaperones
AIPGENE26978	Energy production and conversion
AIPGENE5949	
AIPGENE8729	Transcription
AIPGENE16282	RNA processing and modification
AIPGENE7701	Signal transduction mechanisms
AIPGENE4016	Signal transduction mechanisms
AIPGENE7411	Signal transduction mechanisms
